,countyr_code,alpha3code,country,country_name,date,deaths,epiweek_onset,imported_cases,lab_confirmed_cases,nombre_pais,num_country_code,num_country_code2,num_gbs,num_gbs_with_zika,num_records,num_microcephaly_associated,other_neuro_complications,other_source_transmission,pregnant_women,report_epi_week,severe_cases,sovereign,status,sub_region,suspected_cases,suspect_cases_bin,total_cases,total_cases_bin,year
14,MTQ,MTQ,Martinique,Martinique,"January, 2016",0.0,52.0,0.0,12,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,1200%,0%,2016.0
15,MTQ,MTQ,Martinique,Martinique,"January, 2016",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2016.0
16,MTQ,MTQ,Martinique,Martinique,"January, 2016",0.0,52.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,France,Participating State \Territory,Latin Caribbean,1231,0K,123100%,0%,2016.0
17,MTQ,MTQ,Martinique,Martinique,"January, 2016",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2016.0
18,MTQ,MTQ,Martinique,Martinique,"January, 2016",0.0,52.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,France,Participating State \Territory,Latin Caribbean,1064,0K,106400%,0%,2016.0
19,MTQ,MTQ,Martinique,Martinique,"January, 2016",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2016.0
20,MTQ,MTQ,Martinique,Martinique,"January, 2016",0.0,52.0,0.0,0,Martinica,474.0,474.0,0.0,2.0,1.0,0.0,0.0,0.0,13.0,4,0.0,France,Participating State \Territory,Latin Caribbean,1645,0K,164500%,0%,2016.0
21,MTQ,MTQ,Martinique,Martinique,"February, 2016",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,France,Participating State \Territory,Latin Caribbean,0,0K,0%,0%,2016.0
22,MTQ,MTQ,Martinique,Martinique,"February, 2016",0.0,0.0,0.0,0,Martinica,474.0,474.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0.0,France,Participating State \Territory,Latin Caribbean,2110,0K,211000%,0%,2016.0
0,BOL,BOL,Bolivia,Bolivia,"October, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
1,BOL,BOL,Bolivia,Bolivia,"October, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
2,BOL,BOL,Bolivia,Bolivia,"October, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
3,BOL,BOL,Bolivia,Bolivia,"October, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
4,BOL,BOL,Bolivia,Bolivia,"November, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
5,BOL,BOL,Bolivia,Bolivia,"November, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
6,BOL,BOL,Bolivia,Bolivia,"November, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
7,BOL,BOL,Bolivia,Bolivia,"November, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
8,BOL,BOL,Bolivia,Bolivia,"December, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
9,BOL,BOL,Bolivia,Bolivia,"December, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
10,BOL,BOL,Bolivia,Bolivia,"December, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
11,BOL,BOL,Bolivia,Bolivia,"December, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
12,BOL,BOL,Bolivia,Bolivia,"December, 2015",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2015.0
13,BOL,BOL,Bolivia,Bolivia,"January, 2016",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2016.0
14,BOL,BOL,Bolivia,Bolivia,"January, 2016",0.0,0.0,1.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2016.0
15,BOL,BOL,Bolivia,Bolivia,"January, 2016",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2016.0
16,BOL,BOL,Bolivia,Bolivia,"January, 2016",0.0,0.0,0.0,1,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Bolivia,Member State,Andean,0,0K,100%,0%,2016.0
17,BOL,BOL,Bolivia,Bolivia,"January, 2016",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2016.0
18,BOL,BOL,Bolivia,Bolivia,"January, 2016",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2016.0
19,BOL,BOL,Bolivia,Bolivia,"February, 2016",0.0,0.0,0.0,0,Bolivia,68.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Bolivia,Member State,Andean,0,0K,0%,0%,2016.0
0,MEX,MEX,Mexico,Mexico,"October, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
1,MEX,MEX,Mexico,Mexico,"October, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
2,MEX,MEX,Mexico,Mexico,"October, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
3,MEX,MEX,Mexico,Mexico,"October, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
4,MEX,MEX,Mexico,Mexico,"November, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
5,MEX,MEX,Mexico,Mexico,"November, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
6,MEX,MEX,Mexico,Mexico,"November, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
7,MEX,MEX,Mexico,Mexico,"November, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
8,MEX,MEX,Mexico,Mexico,"November, 2015",0.0,0.0,1.0,2,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Mexico,Member State,North America,0,0K,200%,0%,2015.0
9,MEX,MEX,Mexico,Mexico,"December, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
10,MEX,MEX,Mexico,Mexico,"December, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
11,MEX,MEX,Mexico,Mexico,"December, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
12,MEX,MEX,Mexico,Mexico,"December, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
13,MEX,MEX,Mexico,Mexico,"December, 2015",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Mexico,Member State,North America,0,0K,0%,0%,2015.0
14,MEX,MEX,Mexico,Mexico,"December, 2015",0.0,0.0,0.0,13,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Mexico,Member State,North America,0,0K,1300%,0%,2015.0
15,MEX,MEX,Mexico,Mexico,"January, 2016",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Mexico,Member State,North America,0,0K,0%,0%,2016.0
16,MEX,MEX,Mexico,Mexico,"January, 2016",0.0,0.0,0.0,3,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Mexico,Member State,North America,0,0K,300%,0%,2016.0
17,MEX,MEX,Mexico,Mexico,"January, 2016",0.0,0.0,0.0,16,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Mexico,Member State,North America,0,0K,1600%,0%,2016.0
18,MEX,MEX,Mexico,Mexico,"January, 2016",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Mexico,Member State,North America,0,0K,0%,0%,2016.0
19,MEX,MEX,Mexico,Mexico,"January, 2016",0.0,0.0,0.0,31,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Mexico,Member State,North America,0,0K,3100%,0%,2016.0
20,MEX,MEX,Mexico,Mexico,"February, 2016",0.0,0.0,0.0,0,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Mexico,Member State,North America,0,0K,0%,0%,2016.0
21,MEX,MEX,Mexico,Mexico,"February, 2016",0.0,0.0,0.0,15,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Mexico,Member State,North America,0,0K,1500%,0%,2016.0
22,MEX,MEX,Mexico,Mexico,"February, 2016",0.0,0.0,0.0,13,México,484.0,484.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6,0.0,Mexico,Member State,North America,0,0K,1300%,0%,2016.0
0,NIC,NIC,Nicaragua,Nicaragua,"October, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
1,NIC,NIC,Nicaragua,Nicaragua,"October, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
2,NIC,NIC,Nicaragua,Nicaragua,"October, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
3,NIC,NIC,Nicaragua,Nicaragua,"October, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
4,NIC,NIC,Nicaragua,Nicaragua,"November, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
5,NIC,NIC,Nicaragua,Nicaragua,"November, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
6,NIC,NIC,Nicaragua,Nicaragua,"November, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
7,NIC,NIC,Nicaragua,Nicaragua,"November, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
8,NIC,NIC,Nicaragua,Nicaragua,"December, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
9,NIC,NIC,Nicaragua,Nicaragua,"December, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
10,NIC,NIC,Nicaragua,Nicaragua,"December, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
11,NIC,NIC,Nicaragua,Nicaragua,"December, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
12,NIC,NIC,Nicaragua,Nicaragua,"December, 2015",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2015.0
13,NIC,NIC,Nicaragua,Nicaragua,"January, 2016",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2016.0
14,NIC,NIC,Nicaragua,Nicaragua,"January, 2016",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2016.0
15,NIC,NIC,Nicaragua,Nicaragua,"January, 2016",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2016.0
16,NIC,NIC,Nicaragua,Nicaragua,"January, 2016",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2016.0
17,NIC,NIC,Nicaragua,Nicaragua,"January, 2016",0.0,0.0,0.0,2,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Nicaragua,Member State,Central America,0,0K,200%,0%,2016.0
18,NIC,NIC,Nicaragua,Nicaragua,"February, 2016",0.0,0.0,0.0,0,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Nicaragua,Member State,Central America,0,0K,0%,0%,2016.0
19,NIC,NIC,Nicaragua,Nicaragua,"February, 2016",0.0,0.0,0.0,19,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Nicaragua,Member State,Central America,0,0K,1900%,0%,2016.0
20,NIC,NIC,Nicaragua,Nicaragua,"February, 2016",0.0,0.0,0.0,26,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6,0.0,Nicaragua,Member State,Central America,0,0K,2600%,0%,2016.0
21,NIC,NIC,Nicaragua,Nicaragua,"February, 2016",0.0,0.0,0.0,19,Nicaragua,558.0,558.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0.0,Nicaragua,Member State,Central America,0,0K,1900%,0%,2016.0
0,PAN,PAN,Panama,Panama,"October, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
1,PAN,PAN,Panama,Panama,"October, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
2,PAN,PAN,Panama,Panama,"October, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
3,PAN,PAN,Panama,Panama,"October, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
4,PAN,PAN,Panama,Panama,"November, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
5,PAN,PAN,Panama,Panama,"November, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
6,PAN,PAN,Panama,Panama,"November, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
7,PAN,PAN,Panama,Panama,"November, 2015",0.0,45.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
8,PAN,PAN,Panama,Panama,"November, 2015",0.0,0.0,0.0,4,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Panama,Member State,Central America,0,0K,400%,0%,2015.0
9,PAN,PAN,Panama,Panama,"December, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
10,PAN,PAN,Panama,Panama,"December, 2015",0.0,0.0,0.0,5,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Panama,Member State,Central America,0,0K,500%,0%,2015.0
11,PAN,PAN,Panama,Panama,"December, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
12,PAN,PAN,Panama,Panama,"December, 2015",0.0,45.0,0.0,20,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Panama,Member State,Central America,0,0K,2000%,0%,2015.0
13,PAN,PAN,Panama,Panama,"December, 2015",0.0,0.0,0.0,7,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Panama,Member State,Central America,0,0K,700%,0%,2015.0
14,PAN,PAN,Panama,Panama,"December, 2015",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Panama,Member State,Central America,0,0K,0%,0%,2015.0
15,PAN,PAN,Panama,Panama,"December, 2015",0.0,0.0,0.0,2,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Panama,Member State,Central America,0,0K,200%,0%,2015.0
16,PAN,PAN,Panama,Panama,"January, 2016",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Panama,Member State,Central America,0,0K,0%,0%,2016.0
17,PAN,PAN,Panama,Panama,"January, 2016",0.0,0.0,0.0,4,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Panama,Member State,Central America,0,0K,400%,0%,2016.0
18,PAN,PAN,Panama,Panama,"January, 2016",0.0,0.0,0.0,3,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Panama,Member State,Central America,0,0K,300%,0%,2016.0
19,PAN,PAN,Panama,Panama,"January, 2016",0.0,0.0,0.0,4,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.0,Panama,Member State,Central America,0,0K,400%,0%,2016.0
20,PAN,PAN,Panama,Panama,"January, 2016",0.0,0.0,0.0,0,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Panama,Member State,Central America,0,0K,0%,0%,2016.0
21,PAN,PAN,Panama,Panama,"January, 2016",0.0,0.0,0.0,4,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.0,Panama,Member State,Central America,0,0K,400%,0%,2016.0
22,PAN,PAN,Panama,Panama,"February, 2016",0.0,0.0,0.0,10,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.0,Panama,Member State,Central America,0,0K,1000%,0%,2016.0
23,PAN,PAN,Panama,Panama,"February, 2016",0.0,0.0,0.0,8,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0.0,Panama,Member State,Central America,0,0K,800%,0%,2016.0
24,PAN,PAN,Panama,Panama,"February, 2016",0.0,0.0,2.0,15,Panamá,591.0,591.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0.0,Panama,Member State,Central America,0,0K,1500%,0%,2016.0
0,PRY,PRY,Paraguay,Paraguay,"October, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
1,PRY,PRY,Paraguay,Paraguay,"October, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
2,PRY,PRY,Paraguay,Paraguay,"October, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
3,PRY,PRY,Paraguay,Paraguay,"October, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
4,PRY,PRY,Paraguay,Paraguay,"November, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
5,PRY,PRY,Paraguay,Paraguay,"November, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
6,PRY,PRY,Paraguay,Paraguay,"November, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
7,PRY,PRY,Paraguay,Paraguay,"November, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
8,PRY,PRY,Paraguay,Paraguay,"November, 2015",0.0,45.0,0.0,6,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47,0.0,Paraguay,Member State,South Cone,0,0K,600%,0%,2015.0
9,PRY,PRY,Paraguay,Paraguay,"December, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
10,PRY,PRY,Paraguay,Paraguay,"December, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
11,PRY,PRY,Paraguay,Paraguay,"December, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
12,PRY,PRY,Paraguay,Paraguay,"December, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
13,PRY,PRY,Paraguay,Paraguay,"December, 2015",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2015.0
14,PRY,PRY,Paraguay,Paraguay,"January, 2016",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2016.0
15,PRY,PRY,Paraguay,Paraguay,"January, 2016",0.0,0.0,0.0,0,Paraguay,600.0,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0,Paraguay,Member State,South Cone,0,0K,0%,0%,2016.0
